nN,nO,AATS6dv,AATS0v,ATSC5d,GATS4Z,GATS5v,C1SP2,Xp-3dv,NtsC,SssssC,IC1,PEOE_VSA3,SMR_VSA4,n6ARing,GGI7,label
2,3,2.442211055276382,201.55551051000197,-8.580489115829076,1.022631464580617,0.9360770135233015,2,7.6848386112826566,0,-0.7362775179516245,3.287606473951046,0.0,11.148657946558965,1,0.6363732993197279,active
3,4,3.1871657754010694,212.03970547443578,-13.881591796875,1.0966234967622572,0.9416304668657787,1,7.795132684995759,0,-1.2730211037933,3.528666374672024,4.992404732635669,16.141062679194633,1,0.7187854308390023,active
4,2,4.379423868312757,248.1262336228551,-1.9875400498398004,0.9886558597527374,1.023889865456222,1,5.164859827272595,0,0.0,3.275814692857179,0.0,5.733667477162185,0,0.5773100907029478,inactive
3,2,2.972972972972973,214.4419526410845,-12.87704682562482,1.0187737201272884,0.9694697542112554,1,7.409099539546745,2,-1.094008133345931,3.3818146591646423,4.992404732635669,22.058968725356028,1,0.5764243197278911,active
5,2,4.731884057971015,246.54723145498596,-1.1234567901234587,0.9542627595059978,1.0423783485298121,1,4.972897275537499,1,0.0,3.3481911064149688,0.0,5.733667477162185,0,0.6806264172335601,active
3,3,3.1563539587491682,222.00271257874965,-13.776785714285714,0.9809343276099761,0.9311131306660174,0,7.082141293388798,0,-0.9604335702243352,3.614679257592208,14.89321104133765,16.141062679194633,1,0.6597930839002267,active
4,2,3.34,220.56576830082747,-10.177514792899407,1.017697936525737,1.0002031565750182,3,5.8824173508760484,0,-0.8257871551398335,3.684810027503911,0.0,5.917906046161393,1,0.33343962585034015,inactive
4,2,7.882352941176471,236.79043452043888,-5.059375000000001,1.0582016174330044,1.0518415145311966,4,3.8975317369862688,0,-7.028239760997247,4.175070520364182,18.757213348932517,10.726072209797854,1,0.44270833333333337,inactive
5,2,3.907514450867052,222.56695632821322,-13.728567589357697,1.0605574618977447,0.9968744564904423,3,7.540621333917051,0,-5.607278456745055,3.9492464148332154,4.992404732635669,21.133467411830303,1,0.8221017573696145,active
6,2,3.4202898550724634,236.86361123950283,0.22314049586776896,1.1558788043797408,0.9890192554328062,5,6.508112891226601,0,-0.5674205561854377,4.21378081620153,9.976383253582878,16.643978255959247,2,0.3898100907029478,inactive
4,2,3.770723104056437,240.32333410780674,-2.408163265306121,0.8453530844711884,0.9146960238900264,2,6.45215113611681,0,-0.897632460582948,4.187606766851178,14.366798301257697,16.643978255959247,2,0.5538194444444444,active
6,1,4.462157809983897,258.72820022443057,2.380385487528346,0.8760113129928008,1.1739974439605871,5,4.984279814786099,1,-0.7183221223521548,4.37396266246526,9.967957041894417,10.726072209797854,1,0.4600694444444445,inactive
4,1,4.567901234567901,233.81100944678806,-17.877892488430046,1.1155057683344112,0.959256034101222,1,7.29967431085988,0,-4.6935206697745535,3.776813185796394,18.618247509567944,16.141062679194633,1,0.8924319727891157,active
3,3,2.562874251497006,199.54282813912536,-19.515625,1.142935095225713,0.9769268692813524,0,6.674775501229061,0,-0.8118175626732174,3.324164743022576,14.89321104133765,22.058968725356028,1,0.5503472222222222,active
5,2,7.25,239.6302165485281,-5.625,1.028156170415959,1.0900769600048457,2,4.844471814682099,1,-7.1825208922083235,4.369034834541983,18.757213348932517,10.726072209797854,1,0.654513888888889,inactive
4,2,4.612680477087257,242.8876024022618,-14.20892561983471,0.8640462537771543,0.9572625269584227,1,7.871765279863319,0,-1.625979601459926,4.002590733128527,9.382819780310488,16.141062679194633,1,0.9766510770975056,active
3,3,2.6445497630331753,201.1714231510933,-13.922254399643574,0.9798748783848309,0.9204365020900542,1,8.62603550088957,0,-1.0963601505416984,3.1784566475511156,4.992404732635669,22.058968725356028,1,0.6545493197278911,active
5,2,3.741100323624596,234.68604206998137,2.763888888888887,1.0957826802925363,0.9988022816500465,5,6.96314841625848,0,-0.6115775937326262,4.234697002530877,19.350776822204907,16.643978255959247,2,0.4931264172335601,active
3,2,2.228855721393035,197.95633838197156,-18.840365493147004,1.0681755260243628,1.1158028234564799,1,6.608749331158077,0,-0.7451636117409928,3.315960648428831,4.992404732635669,21.133467411830303,1,0.5981434240362811,active
3,3,2.4926829268292683,197.80255226324124,-16.02685950413223,0.9831876850513787,0.9134891062623872,1,7.96546451060966,0,-1.1136265432098764,3.1788961674016485,4.992404732635669,22.058968725356028,1,0.6536635487528344,active
3,4,3.8461538461538463,217.50011879266367,-8.855288888888888,1.0016086625614058,1.0191119131672086,2,6.865872629715116,0,-4.442473481050213,3.7720253868017104,0.0,0.0,0,0.5911989795918366,active
4,2,3.2094240837696337,221.4637089394012,-11.777777777777779,1.0481665919731489,0.9562926520485779,1,7.773757730372831,1,-1.2707348356009067,3.673330734537942,4.992404732635669,16.141062679194633,1,0.8299319727891157,active
3,1,2.381443298969072,202.44514292925265,-3.5599999999999996,0.9099071227179363,1.219686008550345,1,4.045994871646202,0,-0.746309405706727,3.513865121950854,4.39041504767482,10.726072209797854,1,0.1684027777777778,active
3,2,7.725427350427351,247.70222116483643,-6.087447947650209,0.9668019670358484,1.0042277939672062,2,4.362525963796474,0,-7.062564651249492,4.169038444783924,18.757213348932517,10.726072209797854,1,0.5954861111111112,inactive
6,4,4.844444444444445,240.6504048488373,-4.003224939532383,0.8505825273294148,0.9872200726904182,5,7.3354771567233685,0,-0.7711505890043497,4.285321290967401,14.960361774530085,10.726072209797854,3,0.7378472222222222,active
5,3,5.794326241134751,241.4231116992307,-1.864197530864197,1.1268676538946805,1.0553228705933395,4,6.725359576388233,0,-5.449024764137292,4.390441478344403,9.976383253582878,16.643978255959247,2,0.5026218820861678,inactive
5,1,3.035725991478204,234.88839407952227,-3.054820415879016,0.672895314714688,1.0105170786533844,2,5.07742973910988,0,-0.4751271127711876,3.800145926495196,0.0,17.773744192475043,1,0.39583333333333337,inactive
4,3,3.5025641025641026,204.03093723075148,-15.281997918834547,0.9098093027363546,1.0002064320256923,1,7.366865323638169,0,-5.4503891283263135,3.6790112297745337,4.992404732635669,27.792636202518214,1,0.954046201814059,active
5,2,3.2393617021276597,225.00088275258037,-14.932500000000003,1.183022561590268,1.0262700007170105,1,7.204270052736604,1,-1.2627565192743766,3.7168403412393616,14.89321104133765,16.141062679194633,1,0.9019982993197279,inactive
5,2,3.994949494949495,221.99583104390499,-14.047115142353231,1.0250795651466038,0.9654629138654114,3,7.7965697218432695,2,-1.3248163107835729,3.8063594331612687,14.960361774530085,22.058968725356028,1,0.8125354308390023,active
4,1,5.067901234567901,266.57011336173315,1.0844735276621051,0.6454424063532223,0.9721626720086406,2,5.394825625910432,0,-7.109609823642412,4.171474187957335,9.976383253582878,10.726072209797854,1,0.517361111111111,inactive
4,2,3.422962962962963,229.6597531850998,-10.269600591715975,0.7732403055229141,0.9803383155779277,3,6.132456412082697,0,-0.8636892951625095,3.843437913570967,0.0,5.917906046161393,1,0.39246740362811794,inactive
4,2,7.421421421421422,249.99241246389673,-3.0103305785123977,0.7512597892357826,1.0511835057868524,2,4.663827410937513,0,-6.821032028814022,4.384790425111291,23.147628396607338,10.726072209797854,1,0.8385416666666667,active
3,2,2.061611374407583,193.98532454156617,-16.6259765625,0.9096223333168341,1.0615075723652774,1,7.301206063542012,0,-1.0748528439153437,3.1645096816445943,4.992404732635669,22.058968725356028,1,0.79000141723356,active
5,1,3.856666666666667,227.27345818249765,-2.1422390481341274,0.9371748600397848,1.1883736120308868,2,4.3031814725169975,0,-0.9454307309130843,4.200007639511387,9.072217982820003,10.726072209797854,1,0.43317743764172334,active
3,3,3.257142857142857,217.24178231889738,-13.777777777777773,1.0689068193289222,0.9570774071376491,1,7.209483863173764,0,-1.2518523242630386,3.526102850984815,4.992404732635669,16.141062679194633,1,0.6979875283446713,active
6,3,4.2642642642642645,233.36625441622152,0.7943098808150739,1.0901532839975199,1.0154161421389902,6,7.052777961722018,0,-0.6671935506087809,4.258442323570423,19.944340295477293,16.643978255959247,2,0.5868764172335601,active
4,1,2.753623188405797,215.6589343601918,-19.83742911153119,1.1395706871905362,0.9741108573381836,1,6.088404735262131,1,-0.7054624905517766,3.5018957972399973,4.992404732635669,21.133467411830303,1,0.4514243197278912,active
3,2,3.3333333333333335,216.915855374156,-12.104854926745189,1.1050633718777005,0.9676067202472043,1,7.4438375712554,0,-0.86224855914588,3.5867428475584315,9.382819780310488,21.133467411830303,1,0.8394982993197279,active
4,2,3.4733115468409586,234.62141102773722,-24.875,0.6520869341118478,0.9397994507826053,0,6.453463858391812,0,-0.9710648148148147,3.7702834614222906,14.89321104133765,16.141062679194633,1,0.4826743197278911,active
4,2,8.06,236.79043452043888,-6.260625,1.0858785656908516,1.0171244441819283,2,3.8868487759308428,0,-7.034758461452636,4.143942707918268,23.74119186987972,10.726072209797854,1,0.44270833333333337,inactive
4,3,6.875,226.83486728166304,-10.740484429065742,1.0534442247666993,1.0199178280110845,2,4.9148874296814755,0,-7.157910097534623,4.2132434639007,18.757213348932517,10.726072209797854,1,0.8229166666666666,active
5,3,3.3666666666666667,227.3300756942274,-3.4609375,1.173658925016589,1.0320984762407848,6,6.790012975704485,0,-0.5706765164615994,4.0275690110927505,14.960361774530085,16.643978255959247,2,0.3776218820861678,active
5,1,5.450666666666666,245.1884333342557,-10.591836734693878,1.1994324440237525,1.0370898277198202,2,5.799483414757991,1,-1.2238776779077107,4.341166415668106,18.155223663971668,10.726072209797854,1,0.6232638888888888,inactive
4,1,7.513761467889908,235.4016965646573,-7.222222222222222,1.0650275802534166,1.0283472433518392,2,4.185377464535184,0,-7.099843117732503,4.071271150031997,23.147628396607338,10.726072209797854,1,0.5954861111111112,active
4,1,3.5851063829787235,231.59967538426173,-7.8109393579072535,1.1291657263221242,0.9221802407859299,3,7.895085600521319,0,-1.240271518329554,3.5572279493346635,4.992404732635669,16.141062679194633,0,0.7918083900226757,active
5,2,5.00262467191601,245.87956329498294,-5.000000000000002,1.0711572796623925,1.065940438302291,4,5.740770880981392,0,-1.0503494977345085,4.07893182753531,19.350776822204907,10.726072209797854,1,0.5885416666666667,inactive
3,2,8.227272727272727,241.05611427593132,-3.256714876033058,1.0660395332221957,1.0640235470142472,1,4.372024943692609,0,-12.076092321597304,3.9985071882397087,18.757213348932517,10.726072209797854,1,0.5520833333333334,inactive
4,1,3.1121121121121122,238.98994683196563,-2.1753086419753087,0.7536371261641697,1.102365296645827,2,4.671209131663368,0,-0.48159280166382445,3.7377264970063977,0.0,10.726072209797854,1,0.38888888888888884,active
3,4,3.646788990825688,207.74157045123243,-9.869387755102043,1.0190281358592082,1.0009746984917518,2,7.748514194849655,2,-1.4383392122281018,3.4974791901319744,4.992404732635669,22.058968725356028,1,0.9565972222222222,active
4,2,3.010362694300518,224.3513811896897,-11.333333333333332,0.9008855813931819,0.9593929122823436,2,8.58518990126561,1,-1.2754758361678005,3.809418823062005,4.992404732635669,16.141062679194633,1,0.8334041950113378,active
6,2,4.2596491228070175,238.28944271599474,1.9076505205975578,1.135062543103589,0.9945998202720437,6,6.831205402241009,0,-0.6585259280862641,4.293222627951164,23.741191869879724,16.643978255959247,2,0.4523100907029478,active
5,3,4.46984126984127,235.26904501510785,-10.465028355387522,1.0580901567944248,1.054309577714444,4,5.686636556243474,0,-1.1527054123225655,4.298807685890982,19.350776822204907,16.643978255959247,1,0.45397534013605445,active
4,3,7.641242937853108,240.74543864032884,-5.625,0.8716040353089533,1.0041780054235376,2,4.977018583979228,0,-7.191055434243346,4.369034834541984,18.757213348932517,10.726072209797854,1,0.6545138888888888,active
3,2,7.596153846153846,236.16838667746663,-6.108863771564546,1.0648086144550868,1.0192370471608003,2,3.995802953451192,0,-7.00435029818733,3.9728959086871822,18.757213348932517,10.726072209797854,1,0.44270833333333337,active
3,1,2.98015873015873,234.46862665841385,-10.689586776859505,0.8793479956325069,0.9581851909437967,1,8.040808179423996,0,-0.7224535243624199,3.5903339260717564,4.992404732635669,21.133467411830303,1,0.8238732993197279,active
5,2,4.584045584045583,243.68125738785673,-4.604345857854234,0.976272577996716,1.1022717604627605,2,5.233336869902139,1,-0.9783221223521545,4.370174024328559,9.374393568622029,10.726072209797854,1,0.5069444444444444,inactive
6,4,5.849673202614379,237.85100764112718,-11.248724489795924,1.006122494498305,1.0363155917523883,5,6.083807871323872,0,-1.042335041952196,4.257462287781333,19.944340295477293,10.726072209797854,2,0.7586805555555556,active
2,1,2.215151515151515,221.09254845083666,-0.8662499999999982,1.0260774782623714,1.015541035890524,0,5.611080385420742,0,-0.42219907407407375,3.5004129989374206,9.382819780310488,22.56188430212064,2,0.26477465986394555,active
4,1,2.8040201005025125,218.6631637098533,-13.976066597294485,1.12054687153697,1.0156711690390927,3,7.3692578605857655,2,-0.6709522602467675,3.734562913381271,4.992404732635669,21.133467411830303,1,0.7361819727891157,active
3,6,3.5398860398860394,201.65336709732725,-1.8911362284354556,0.9475564963417512,0.9979678394358124,2,8.160836572530622,0,0.0,3.7231683243572427,17.198627079678577,0.0,0,0.890625,active
3,4,2.5221027479091993,203.50696194768847,-6.569600000000004,0.9709971537645177,1.140889406541186,1,7.811573026926735,0,-0.5644260178053471,3.512896120204774,8.417796984328938,11.651573523323577,0,0.9148951247165533,inactive
2,5,2.355902777777778,202.48627539231572,-0.32482642146744256,1.1136095865153475,0.9299086551262267,1,8.860043417513056,0,0.0,3.4654447893996494,8.417796984328938,0.0,1,0.4565972222222222,inactive
4,1,3.027624309392265,221.54969083728324,-14.082447572536628,1.1166481104236425,0.9769618404747111,3,7.300222266856916,2,-0.6680203583193298,3.7479254747504145,4.992404732635669,21.133467411830303,1,0.7361819727891156,active
4,2,5.028985507246377,242.88157754274997,3.2034438775510203,1.0064360366822072,1.0506203753080894,1,5.193453765387168,0,-4.447793086459004,3.4017032636186313,0.0,5.733667477162185,0,0.7413548752834467,active
5,3,2.7844961240310075,198.46251232509437,-11.516252739225708,0.987800586077857,0.9591121646465421,3,7.502856984574872,0,0.0,3.5108831930366122,13.401775505276145,17.56947956948497,0,0.7743055555555556,active
3,4,2.3819951338199514,200.5338546530717,-9.112856099342583,0.958417621192123,1.1539641077475142,1,7.458189597539191,0,-0.5689836309740712,3.4634538010862483,8.417796984328938,5.733667477162185,0,0.951388888888889,active
3,3,4.62,239.91839591403658,-1.439595318389207,1.0265747537242231,1.10226529881078,2,7.389780247997096,1,-1.3187595952469273,3.683053276820264,8.78083009534964,5.733667477162185,0,1.2725694444444444,active
4,1,3.8157894736842106,228.48134207680653,-3.131358024691356,0.8570154768061158,1.050359284570729,1,3.939865314148114,0,0.0,3.348030349960324,0.0,5.733667477162185,0,0.47052154195011336,inactive
3,3,5.028,241.97417424151857,-0.09343384249156708,1.0699196232025034,1.1131845626527779,2,7.489177800710429,1,-1.4472554380284848,3.751852292899385,13.171245143024459,5.733667477162185,0,1.4288194444444442,active
3,4,2.6169871794871797,208.0123819658475,-11.484391259105097,0.9186088112457302,1.083918633474042,2,6.724107128428819,0,-1.168718925841942,3.481194092573076,13.401775505276145,5.733667477162185,0,0.8611111111111112,inactive
6,4,3.340909090909091,205.59456639902427,-5.057499999999998,1.093538932236537,1.0106244967888411,3,8.840370485458472,0,0.0,3.7696080808535437,8.417796984328938,0.0,1,0.61546910430839,inactive
3,4,4.2217573221757325,222.62526536209592,-0.2801567716649749,1.03014988350279,0.9195866429068825,2,7.705659279401132,0,0.0,3.4214032613802154,0.0,0.0,0,1.0086451247165533,active
2,5,2.3993055555555554,213.23786874350475,-4.872771626946894,1.1242724713069288,0.971257126055526,1,7.911793661215554,0,0.0,3.4868579756876743,8.417796984328938,0.0,0,0.3715277777777778,inactive
3,4,2.415701415701416,202.1664908974101,-10.872842689942471,0.9356192000674604,1.1766469584292971,1,7.092216801756769,0,-0.567656470480244,3.5025697395932665,8.417796984328938,5.733667477162185,0,0.9201388888888888,active
4,1,4.3354497354497346,255.75596263831955,-1.8367346938775493,0.880669514084447,0.9648195878955728,1,4.395072259277719,0,0.0,3.459140056114219,0.0,5.733667477162185,0,0.5330215419501134,inactive
8,5,5.625615763546798,236.01364949014524,-3.6371191135734082,0.9703407787438777,0.9615558393157072,4,7.526712061085248,0,0.0,3.8661796631828063,4.9839785209472085,0.0,0,0.7681760204081634,active
8,8,6.0964912280701755,236.97194360869813,1.330091450137899,0.9031455418869708,0.9750120801622906,4,8.319278195050872,0,0.0,4.127698166130289,4.9839785209472085,0.0,0,1.0277423469387756,active
6,5,3.52803738317757,207.41373972147582,-4.805391190006571,1.0842301251928743,0.9631344142565824,3,8.608311986712646,0,0.0,3.8749757000373144,8.417796984328938,0.0,1,0.5755385487528344,inactive
3,4,2.888111888111888,195.35491443672336,-5.239363716702434,0.9480255232320203,1.0578383675957161,2,7.620812669383537,0,0.0,3.403145278964555,8.78083009534964,0.0,1,0.9375,active
7,7,6.039408866995074,238.09764470430443,-1.75,0.935560733353364,0.958903825429919,4,7.527060083358521,0,0.0,3.9415562961390562,0.0,0.0,0,0.9027423469387754,active
5,3,4.8120805369127515,244.7312299643071,2.9347888537776496,1.0141656454792476,1.055595973448653,1,5.4905346514411795,1,0.0,3.616111637558846,0.0,5.733667477162185,0,0.80562641723356,active
3,5,3.7215528781793843,221.35813180570062,-2.3782979567546136,1.0036429501790947,1.034542568205981,2,7.934522354479852,0,-1.2741763196452953,3.6166113794281634,8.417796984328938,5.733667477162185,0,1.0902777777777777,active
3,5,3.398830409356725,216.7246251873651,-4.55473098330241,1.081509949071392,1.1042231138033392,2,8.176759073577752,0,-1.2767018272465602,3.5797542922599432,8.417796984328938,5.733667477162185,0,1.1493055555555556,active
2,4,3.838709677419355,220.09496472932042,-3.6120762354528586,0.9906708425672008,1.0114501845341204,1,7.217373335029582,0,-4.444238196944741,3.727861710516864,0.0,0.0,0,0.6224489795918368,active
3,4,4.414634146341464,229.63311314304588,0.42658193618172074,1.0550926737701154,0.9318230800251556,2,8.090433166210284,0,0.0,3.2379506786927665,0.0,0.0,0,1.0590277777777777,active
5,4,3.0589080459770117,197.28591127734015,-5.679815910585136,0.9675096069656581,1.0052092179901473,3,8.93327674478148,0,0.0,3.58805825046319,13.401775505276145,17.56947956948497,0,0.9427083333333333,active
2,4,3.8947368421052633,225.2448871855232,-7.850664957538856,0.9940142771304039,1.0131554599514685,1,7.1133845020829645,0,-4.450327434791296,3.6011253683754965,0.0,0.0,0,0.7586805555555556,active
2,5,1.9373219373219375,196.53012798861667,-5.411571334648258,1.1438412735395256,1.0194696955454141,1,8.529145396238825,0,0.0,3.4358462202184388,8.417796984328938,0.0,0,0.515625,active
4,2,3.9921259842519685,228.14504925562335,-1.4383999999999983,0.9336143161196372,1.0579966471549764,2,4.143959523554384,0,0.0,3.4816241054551202,0.0,5.733667477162185,0,0.46272675736961444,inactive
5,2,4.082089552238806,228.39938268270024,-0.13136347454610312,0.9657801418439717,1.0726019278360106,1,4.477754794108289,1,0.0,3.6739132260314245,0.0,5.733667477162185,0,0.47835175736961444,active
3,3,4.168,235.80683925907277,-1.766911327117635,1.0533219985645077,1.0834475793605194,2,7.2414506822753975,1,-1.2286817910257666,3.4380664855190375,0.0,5.733667477162185,0,1.0711805555555554,active
3,3,4.968,239.91839591403658,-5.664947431065264,1.1298469445180375,1.0953617250632324,2,7.446151585830974,1,-1.515474471279985,3.683053276820264,8.78083009534964,5.733667477162185,0,1.2447916666666665,active
4,3,4.335616438356165,237.98957305782818,1.6349583828775263,1.0041536675614888,1.0463903045204768,1,5.272653194825749,0,0.0,3.369599385696205,0.0,5.733667477162185,0,0.6398100907029478,inactive
3,4,3.9963235294117645,225.2153968643949,1.787807183364836,1.0591401840800505,0.9369114335576538,2,8.734067719471248,0,0.0,3.267299320163273,0.0,0.0,0,1.09375,active
3,4,3.9568345323741005,225.2153968643949,0.625945179584119,0.9806093430563019,0.9664381291417321,2,8.595368330834766,0,0.0,3.2801591655704216,0.0,0.0,0,1.1250000000000002,inactive
3,4,4.236514522821577,222.62526536209592,0.466831180142255,0.9897130896608409,0.9345134128655899,2,8.195260758127853,0,0.0,3.37740358994086,0.0,0.0,0,1.0347222222222223,inactive
3,5,2.4070175438596495,197.73485296678828,-3.25,0.9626007426727141,0.9020524027488598,1,6.953083183315233,0,0.0,3.5874943088749838,13.139891848781026,5.917906046161393,0,0.453125,inactive
4,4,3.642857142857143,215.57314440913615,-7.578906249999999,1.056945347126509,0.9929014910877114,1,9.08396508881234,0,-4.455767147815666,3.7557116460834177,8.417796984328938,0.0,1,0.640625,active
4,4,3.5621468926553677,213.6329631727961,-5.5225722165771485,1.0042166061118043,1.023046170921941,1,9.15840604954525,0,-4.457711261858342,3.7443684974540394,8.417796984328938,0.0,1,0.765625,active
4,5,3.256198347107438,210.98309221531895,-7.6000000000000005,1.0956529742000796,0.9613711784399437,1,10.151249045285056,0,0.0,3.6857555458190188,8.417796984328938,0.0,1,0.7222576530612245,active
3,4,2.808219178082192,196.5221278401998,-4.735803136830721,0.9254357149205443,1.1240075764482158,2,7.233983937605379,0,0.0,3.4187458585985624,8.78083009534964,0.0,1,0.9253472222222221,active
4,3,3.911111111111111,219.60888894230837,0.17637877211238562,1.006803804937922,0.995629084329894,1,5.262532357493644,0,0.0,3.7316671437088345,0.0,10.726072209797854,0,0.5564767573696144,active
3,5,3.4131455399061035,205.2378040858699,6.135907202216068,0.9745031462214193,0.8979397475384386,2,7.278136668555205,0,0.0,3.6562654058931665,8.78083009534964,5.917906046161393,0,0.8326247165532878,active
4,3,3.0364583333333335,204.33904149125382,0.8075295165961257,0.8679863220826046,1.022620793905804,1,7.899892402076772,0,0.1535763143832678,3.5820591228834306,0.0,28.47979034828203,4,0.6562854308390023,active
3,4,3.728848114169215,224.51253636750056,2.501385041551247,0.9111922685410309,0.8883191293192857,2,8.107138686970341,0,0.0,3.754445799300173,8.78083009534964,5.917906046161393,0,0.9124503968253967,inactive
3,4,3.291079812206573,209.85636773561504,-1.065115406267592,0.9619674926547108,0.9715428651353861,2,7.455304299227058,0,0.0,3.6480591476247475,8.78083009534964,11.835812092322787,0,0.7796910430839001,active
3,5,3.34375,205.39354154013427,-8.027772565209231,0.9307282132908876,0.8665400087742943,2,7.692021459535703,0,0.0,3.5670536271009814,8.417796984328938,0.0,1,0.5989583333333334,inactive
4,3,3.1715686274509802,200.85047344022445,-5.40814411709514,0.9573544056131122,0.989160447724209,2,6.996182939888867,0,0.0,3.4318677349014943,0.0,0.0,0,0.5756094104308389,inactive
6,3,3.3157894736842106,204.89776064906695,-7.883656509695293,1.032889372111987,1.0486927319806847,4,6.718661070025392,0,0.0,3.7214371388601006,0.0,0.0,0,0.5660430839002267,active
3,4,2.8415841584158414,195.64034445666766,-2.79296875,0.93863548359332,1.015063767690579,2,9.061742757947153,0,0.0,3.3476594352992173,8.78083009534964,5.917906046161393,2,0.9739583333333334,active
3,5,3.1052631578947367,199.25254229264186,-7.117231833910032,1.0502458885717052,0.8908972741501183,2,9.32766698868255,0,0.0,3.399819906395054,8.417796984328938,0.0,1,0.6736111111111112,inactive
3,4,3.5652173913043477,216.14873342479828,4.279602627784009,0.966803945724803,0.953744269471855,2,8.024389390343398,0,0.0,3.643697259223581,8.78083009534964,5.917906046161393,0,0.8760274943310656,active
4,1,2.8323353293413174,210.73001882413786,0.9183673469387772,0.8192773698083327,1.059202458240278,1,7.17898557515864,0,0.20836699263038527,3.3242388556905924,0.0,34.213457825444216,4,0.6250354308390023,active
4,4,3.808411214953271,215.41437437795298,-8.12953280485748,0.8928846185324013,1.0092433742816986,2,6.839972310555421,0,-4.789680099746426,3.786080238367287,0.0,0.0,0,0.6224489795918366,active
3,4,3.9411764705882355,221.6915281558572,3.441275436628744,0.9857313752955674,0.9170829894190465,2,8.223167715981768,0,-4.478485629289394,3.803722390266985,8.78083009534964,5.917906046161393,0,1.0062003968253967,inactive
3,4,3.926605504587156,220.21086593683026,4.15927977839335,0.9620659585710287,0.9236143644621237,2,7.830933707773189,0,0.0,3.6819487597695555,13.171245143024459,5.917906046161393,0,0.8760274943310656,active
4,2,2.8405797101449277,203.68781761536107,4.805779696003002,0.8757902768099413,0.9716892140057178,1,9.219048691764431,0,0.19295824206162115,3.307441169559186,0.0,28.47979034828203,5,0.65281320861678,active
3,4,3.729166666666667,222.9813903336166,2.9360105085381867,0.8383202555014102,0.8891773244556956,3,8.35641805298603,0,0.0,3.833884127245606,8.78083009534964,5.917906046161393,0,0.7822420634920635,active
3,5,4.142676767676768,224.86476395364298,-6.842220598977356,0.9097601399515488,1.074827399585717,2,8.732078831087843,0,-6.383733275565003,3.7900514288331326,8.417796984328938,5.733667477162185,0,1.328125,active
3,4,2.9689922480620154,203.0853224369959,-0.44982698961937495,0.9582251197283166,0.9506073959020237,2,8.640138932800932,0,0.0,3.5121596125319323,8.78083009534964,17.75371813848418,0,0.9984410430839001,active
3,5,3.2095238095238097,203.67648582948675,-4.053497229916897,0.9073174825286605,0.8422906206647266,2,8.18120785771249,0,0.0,3.5235820784592162,8.417796984328938,0.0,1,0.7465277777777778,inactive
4,2,3.5094850948509486,222.79726099748606,2.720236686390536,0.948840095219459,0.9773604208427202,1,6.14980361207324,0,0.0,3.680027821861188,0.0,10.726072209797854,0,0.5564767573696144,active
3,4,2.7737226277372264,199.13126317248864,-9.039239001189063,0.919376542530615,0.9465927880454764,2,8.358529660341343,0,0.0,3.49485715554024,8.78083009534964,17.75371813848418,0,1.0418083900226756,active
3,4,3.4538745387453873,210.60003536809828,1.8472365702479325,0.9807655402222649,0.8987214550837321,2,8.931631371151326,0,0.0,3.540590053448975,8.78083009534964,11.835812092322787,0,1.0574333900226756,active
3,5,3.6653543307086616,214.1906639534292,-4.344171868195674,0.9025152895204629,1.0250708950709568,2,8.272984997717694,0,0.0,3.727886716181677,8.78083009534964,0.0,0,0.99656320861678,active
4,3,3.389558232931727,211.48640038244403,-18.35856632956574,0.9929208791208789,0.9879664264271384,2,7.690074522362823,0,-5.3716137859528805,3.6519975836737375,0.0,0.0,0,0.8099489795918366,active
3,4,3.871559633027523,220.21086593683026,2.501385041551247,0.9851094545847059,0.9112744307516951,2,7.855162371630855,0,0.0,3.6819487597695555,13.171245143024459,5.917906046161393,0,0.9124503968253967,inactive
3,4,2.826388888888889,200.369463608429,-3.3877551020408134,0.9126517855073806,0.9566353275109302,2,9.706635513728658,0,0.0,3.421287084659282,8.78083009534964,17.75371813848418,0,1.0201247165532878,active
4,6,3.8387533875338753,218.20791371364567,-1.4865547279383897,1.0276341301613894,0.8974274903043276,2,9.05229777409605,0,0.0,3.658630313155247,8.417796984328938,0.0,0,0.84375,active
4,6,3.8387533875338753,218.20791371364567,-1.4865547279383897,1.0276341301613894,0.8974274903043276,2,9.05229777409605,0,0.0,3.658630313155247,8.417796984328938,0.0,0,0.84375,inactive
4,4,2.832764505119454,205.72533897269807,-11.328888888888885,1.0336358285333636,1.0015828111683758,2,9.004366189132687,0,-0.2714319715693345,3.511126786393928,0.0,0.0,1,0.7908517573696144,active
4,3,3.6338028169014085,215.40152697550042,-10.577735457063715,0.9902777449256623,1.0291365124544563,2,6.96225567337926,0,-4.438029036605768,3.6983318189516154,0.0,0.0,0,0.5911989795918366,active
5,7,4.001355013550136,215.93286048603312,2.45080061983471,1.0759150124069479,0.9413607831786335,3,8.821112089641604,0,0.0,3.9265862520027595,13.401775505276145,0.0,0,0.7726048752834467,inactive
4,4,2.8333333333333335,195.59549884355232,-8.129259058950785,0.9911444380884771,0.9427832554661554,2,7.993097683309086,0,0.0,3.4246950330597525,0.0,0.0,1,0.65890731292517,inactive
3,4,3.1120689655172415,201.88951993560664,5.850632525529645,0.9567818818381193,0.922108254120645,2,7.850055136710029,0,0.0,3.505637091219738,8.78083009534964,5.917906046161393,0,0.8638747165532878,active
